kennzahl,name,langtext,strasse,hausnr,plz,ort,gemeindenummer,telefon,email,weburl,art,bezirk
410620,Hort Kremsdorf - Familienzentren GmbH der OÖ Kinderfreunde,,Volksheimstraße,11,4052,Ansfelden,41002,07229/88337-3,hort.kremsdorf@kinderfreunde-ooe.at,https://www.kinderfreunde.cc/bundeslaender/oberoesterreich/angebote/kinderbetreuung,Hort,410
410622,Hort der OÖ Hilfswerk GmbH Neuhofen an der Krems,,Kirchengasse,6,4501,Neuhofen an der Krems,41014,,neuhofen@ooe.hilfswerk.at,https://www.hilfswerk.at/oberoesterreich/kinder-jugend-und-familie,Hort,410
410623,Hort Oftering - Familienzentren GmbH der OÖ Kinderfreunde,,Ofteringer Straße,8,4064,Oftering,41016,,hort.oftering@kinderfreunde-ooe.at,https://www.kinderfreunde.cc/bundeslaender/oberoesterreich/angebote/kinderbetreuung,Hort,410
410625,Pfarrcaritashort St. Marien,,St. Marien,36,4502,St. Marien,41020,07227/8159-50,HO410625@pfarrcaritas-kita.at,hort-stmarien.jimdofree.com,Hort,410
410626,Hort Kirchberg-Thening - Familienzentren GmbH der OÖ Kinderfreunde,,Pfarrgasse,1,4062,Kirchberg-Thening,41010,07221/62620,hort.kirchberg-thening@kinderfreunde-ooe.at,https://www.kinderfreunde.cc/bundeslaender/oberoesterreich/angebote/kinderbetreuung,Hort,410
410628,Caritashort Hofkirchen im Traunkreis,,Weichstettenstraße,7,4492,Hofkirchen im Traunkreis,41008,,hort.hofkirchen@caritas-ooe.at,https://www.caritas-ooe.at,Hort,410
410629,Städt. Hort Haag Leonding,,Herderstraße,34,4060,Leonding,41012,0732/6878-125101,HoHaag@leonding.at,https://www.leonding.at/startseite,Hort,410
410630,Pfarrcaritashort Weichstetten,,Weichstetten-West,23,4502,St. Marien,41020,07227/8525,ho410630@pfarrcaritas-kita.at,kindergarten-weichstetten.jimdofree.com,Hort,410
410632,Hort Wilhering - Familienzentren GmbH der OÖ Kinderfreunde,,Schulstraße,7,4073,Wilhering,41022,,hort.wilhering@kinderfreunde-ooe.at,https://www.kinderfreunde.cc/bundeslaender/oberoesterreich/angebote/kinderbetreuung,Hort,410
410633,Hort Pasching der OÖ Hilfswerk GmbH (Wigwam),,Schulstraße,11,4061,Pasching,41017,,hort.pasching@ooe.hilfswerk.at,https://www.hilfswerk.at/oberoesterreich/kinder-jugend-und-familie,Hort,410
410634,Gemeindehort Niederneukirchen,,"VS, Schulstraße",1,4491,Niederneukirchen,41015,,vsnnk-hort@eduhi.at,hort-nnk.jimdofree.com,Hort,410
410641,Gemeindehort Hargelsberg,,Gemeindeplatz,4,4483,Hargelsberg,41006,,hort@hargelsberg.ooe.gv.at,https://www.hargelsberg.ooe.gv.at/kinderbetreuungseinrichtung_kindergarten_und_hort_,Hort,410
410801,Integrativer Heilpädagog. Hort 1 St. Isidor,HP,St. Isidor,22,4060,Leonding,41012,0732/6791-7230,hort1.isidor@caritas-ooe.at,https://www.caritas-ooe.at,Hort,410
410802,Heilpädagog. Hort 2 St. Isidor,HP,St. Isidor,15,4060,Leonding,41012,0732/7610-7244,hort2.isidor@caritas-ooe.at,https://www.caritas-ooe.at,Hort,410
411101,Krabbelstube Mauthausen - Familienzentren GmbH der OÖ Kinderfreunde,,Kindergartenstraße,2,4310,Mauthausen,41111,,krabbelstube.mauthausen@kinderfreunde-ooe.at,https://www.kinderfreunde.cc/bundeslaender/oberoesterreich/angebote/kinderbetreuung,Krabbelstube,411
411102,Pfarrcaritas Krabbelstube Schwertberg,,Friedhofstraße,16,4311,Schwertberg,41124,,KS411102@pfarrcaritas-kita.at,https://www.dioezese-linz.at/pfarre/4387/pfarrleben/pfarrcaritaskindergarten,Krabbelstube,411
411103,Krabbelstube der OÖ Hilfswerk GmbH Perg Haydnstraße,,Haydnstraße,2,4320,Perg,41116,07262/20562301,ks.haydnstrasse@ooe.hilfswerk.at,https://www.hilfswerk.at/oberoesterreich/kinder-jugend-und-familie,Krabbelstube,411
411104,Krabbelstube Baumgartenberg,,Baumgartenberg,95,4342,Baumgartenberg,41103,07269/7756,kindergarten@baumgartenberg.ooe.gv.at,kindergarten.baumgartenberg.at,Krabbelstube,411
411105,Krabbelstube Katsdorf,,Höhenstraße,15,4223,Katsdorf,41106,,KS411105@pfarrcaritas-kita.at,https://www.dioezese-linz.at/institution/64143,Krabbelstube,411
411106,Pfarrcaritaskrabbelstube Grein,,Kreuznerstraße,35,4360,Grein,41105,07268/444,KS411106@pfarrcaritas-kita.at,pfarre-grein.jimdofree.com/pfarrcaritas-kindergarten,Krabbelstube,411
411108,Pfarrcaritaskrabbelstube Naarn im Machlande,,Severinweg,2,4331,Naarn im Machlande,41114,07262/58791,krabbelstube.naarn@gmx.at,https://www.kinderbetreuung-naarn.at,Krabbelstube,411
411109,Krabbelstube Luftenberg,,Fröbelstraße,1,4225,Luftenberg an der Donau,41110,07237/2911-20,krabbelstube@luftenberg.at,https://www.luftenberg.at/unser_luftenberg/kinderbetreuung,Krabbelstube,411
411110,Pfarrcaritaskrabbelstube Ried in der Riedmark,,Parkring,16,4312,Ried in der Riedmark,41118,,krabbelstube.ried@24speed.at,https://www.kindergarten-riedinderriedmark.at/krabbelstube,Krabbelstube,411
411111,Krabbelstube der OÖ Hilfswerk GmbH Perg Machlandstraße,,Machlandstraße,49,4320,Perg,41116,0726220562,ks.machlandstrasse@ooe.hilfswerk.at,https://www.hilfswerk.at/oberoesterreich/kinder-jugend-und-familie,Krabbelstube,411
411112,Krabbelstube St. Georgen an der Gusen Familienzentren GmbH der OÖ Kinderfreunde,,Siedlungsstraße,20a,4222,St. Georgen an der Gusen,41120,,krabbelstube.st.georgen@kinderfreunde-ooe.at,https://www.kinderfreunde.cc/bundeslaender/oberoesterreich/angebote/kinderbetreuung,Krabbelstube,411
411113,Krabbelstube Arbing,,Schlossberg,7,4341,Arbing,41102,07269/375-23,krabbelstube@arbing.ooe.gv.at,https://www.kindergarten-arbing.at,Krabbelstube,411
411114,Pfarrcaritaskrabbelstube Langenstein,,Schulstraße,11,4222,Langenstein,41109,07237/5052,KS411114@pfarrcaritas-kita.at,kindergartenlangenstein.jimdofree.com,Krabbelstube,411
411115,Gemeindekrabbelstube Saxen,,Saxen,3,4351,Saxen,41123,,krabbelstube@saxen4kids.at,https://www.saxen4kids.at/kindergarten-saxen.at,Krabbelstube,411
411116,"Betriebskrabbelstube Die kleinen Engel"" Familienbund""",,Ludwig-Engel-Straße,1,4311,Schwertberg,41124,050/6205907,krabbelstube.engel@ooe.familienbund.at,https://www.ooe.familienbund.at,Krabbelstube,411
411117,Gemeindekrabbelstube Münzbach,,Arbinger Straße,7,4323,Münzbach,41113,072644556,kigamuenzbach@epmail.at,https://www.muenzbach.at/kindergarten_muenzbach,Krabbelstube,411
411118,Krabbelstube Mitterkirchen im Machland,,Mitterkirchen,13/4,4343,Mitterkirchen,41112,07269/8197,KS411118@pfarrcaritas-kita.at,,Krabbelstube,411
411119,Krabbelstube Waldhausen im Strudengau,,Markt,64,4391,Waldhausen im Strudengau,41125,072604213,kg.waldhausen@aon.at,https://www.waldhausen.at,Krabbelstube,411
411120,Krabbelstube Allerheiligen,,Allerheiligen,5a,4320,Allerheiligen,41101,07262/57838,kindergarten@allerheiligen.ooe.gv.at,,Krabbelstube,411
411121,Krabbelstube St. Georgen am Walde,,Greinerstraße,1,4372,St. Georgen am Walde,41119,,kindergarten.st.georgen.walde@gmail.com,,Krabbelstube,411
411122,Krabbelstube Klam,,Klam,52/2,4352,Klam,41107,,krabbelstube@klam.at,https://www.klam.at,Krabbelstube,411
411123,Gemeindekrabbelstube Windhaag bei Perg,,Enzmilnerplatz,3,4322,Windhaag bei Perg,41126,,kindergarten.windhaag@epmail.at,kiga.windhaag-perg.at,Krabbelstube,411
411125,Betriebskrabbelstube HABAU,,Greiner Straße,63,4320,Perg,41116,0660/8186522,krabbelstube.habau@ooe.familienbund.at,https://www.oe.familienbund.at,Krabbelstube,411
411126,Pfarrcaritaskrabbelstube Pabneukirchen,,Sonnleitn,1,4363,Pabneukirchen,41115,07265/5256,kindergarten.pabneukirchen@gmx.at,,Krabbelstube,411
411201,Gemeindekindergarten Arbing,,Schlossberg,7,4341,Arbing,41102,07269/375-23,kiga@arbing.ooe.gv.at,https://www.kindergarten-arbing.at,Kindergarten,411
411202,Gemeindekindergarten Bad Kreuzen,,Bad Kreuzen,18a,4362,Bad Kreuzen,41108,07266/6230,kindergarten@bad-kreuzen.at,bad-kreuzen.at/gemeinde/kinderbetreuung-bildung,Kindergarten,411
411203,Gemeindekindergarten Baumgartenberg,,Baumgartenberg,95,4342,Baumgartenberg,41103,07269/7756,kindergarten@baumgartenberg.ooe.gv.at,kindergarten.baumgartenberg.at,Kindergarten,411
411204,Gemeindekindergarten Dimbach,,Dimbach,2,4371,Dimbach,41104,07260/7507-13,kindergarten@dimbach.at,https://www.dimbach.at/kindergarten,Kindergarten,411
411205,Gemeindekindergarten Klam,,Klam,52,4352,Klam,41107,,kindergarten@klam.at,https://www.klam.at/index.aspx?rubriknr=2895,Kindergarten,411
411206,Gemeindekindergarten LUKI Luftenberg,,Fröbelstraße,1,4225,Luftenberg an der Donau,41110,07237/2911,kindergarten@luftenberg.at,https://www.luftenberg.at/unser_luftenberg/kinderbetreuung,Kindergarten,411
411207,Kindergarten Mauthausen - Familienzentren GmbH der OÖ Kinderfreunde,,Kindergartenstraße,2,4310,Mauthausen,41111,,kindergarten.mauthausen@kinderfreunde-ooe.at,https://www.kinderfreunde.cc/bundeslaender/oberoesterreich/angebote/kinderbetreuung,Kindergarten,411
411208,Gemeindekindergarten Münzbach,,Schulstraße,2,4323,Münzbach,41113,07264/4556,kigamuenzbach@epmail.at,https://www.muenzbach.at/kindergarten_muenzbach,Kindergarten,411
411209,Gemeindekindergarten Allerheiligen,,Allerheiligen,5a,4320,Allerheiligen im Mühlkreis,41101,07262/57838,kindergarten@allerheiligen.ooe.gv.at,https://www.allerheiligen.ooe.gv.at/kindergarten_2,Kindergarten,411
411210,Gemeindekindergarten Saxen,,Saxen,14,4351,Saxen,41123,07269/6155,kindergarten@saxen.at,https://www.saxen4kids.at/kindergarten-saxen.at,Kindergarten,411
411211,Gemeindekindergarten St. Georgen am Walde,,Markt,9,4372,St. Georgen am Walde,41119,07954/3030-40,kindergarten.st.georgen.walde@gmail.com,https://www.st.georgen.at/kindergarten,Kindergarten,411
411212,Gemeindekindergarten St. Nikola an der Donau,,St. Nikola,16,4381,St. Nikola an der Donau,41121,07268/8155-130,kindergarten@st-nikola.at,https://www.st-nikola.at/index.aspx?rubriknr=8622,Kindergarten,411
411213,Gemeindekindergarten St. Thomas am Blasenstein,,Schulstraße,5,4364,St. Thomas am Blasenstein,41122,07265/5455-40,kg.st-thomas@epmail.at,https://www.st-thomas.at/unsere-gemeinde/bildungseinrichtungen,Kindergarten,411
411214,Gemeindekindergarten Waldhausen im Strudengau,,Markt,64,4391,Waldhausen im Strudengau,41125,07260/4213,kg.waldhausen@aon.at,https://www.waldhausen.at,Kindergarten,411
411215,Gemeindekindergarten Windhaag bei Perg,,Klosterstraße,3,4322,Windhaag bei Perg,41126,,kindergarten.windhaag@epmail.at,kiga.windhaag-perg.at,Kindergarten,411
411216,Kindergarten der OÖ Hilfswerk GmbH Perg Machlandstraße,,Machlandstraße,49,4320,Perg,41116,0726220562,kiga.machlandstrasse@ooe.hilfswerk.at,https://www.hilfswerk.at/oberoesterreich/kinder-jugend-und-familie,Kindergarten,411
411217,Kindergarten der OÖ Hilfswerk GmbH Perg Haydnstraße,bis 31.08.2017: Vereinskindergarten Perg II,Haydnstraße,2,4320,Perg,41116,07262/20562301,kiga.haydnstrasse@ooe.hilfswerk.at,https://www.hilfswerk.at/oberoesterreich/kinder-jugend-und-familie,Kindergarten,411
411218,Kindergarten der OÖ Hilfswerk GmbH Pergkirchen,bis 31.08.2017: Vereinskindergarten Pergkirchen,Pergkirchen,78,4320,Perg,41116,07262/20562-4,kiga.pergkirchen@ooe.hilfswerk.at,https://www.hilfswerk.at/oberoesterreich/kinder-jugend-und-familie,Kindergarten,411
411219,Kindergarten Schwertberg - Familienzentren GmbH der OÖ Kinderfreunde,,Unterkogelbergstraße,4,4311,Schwertberg,41124,07262/61997,kindergarten.schwertberg@kinderfreunde-ooe.at,https://www.kinderfreunde.cc/bundeslaender/oberoesterreich/angebote/kinderbetreuung,Kindergarten,411
411220,Pfarrcaritaskindergarten Grein,,Kreuznerstraße,35,4360,Grein,41105,07268/444,KG411220@pfarrcaritas-kita.at,pfarre-grein.jimdofree.com/pfarrcaritas-kindergarten,Kindergarten,411
411221,Pfarrcaritaskindergarten Katsdorf,,Höhenstraße,11,4223,Katsdorf,41106,,KG411221@pfarrcaritas-kita.at,https://www.dioezese-linz.at/institution/64143,Kindergarten,411
411222,Pfarrcaritaskindergarten Langenstein,,Schulstraße,11,4222,Langenstein,41109,07237/5052,KG411222@pfarrcaritas-kita.at,kindergartenlangenstein.jimdofree.com,Kindergarten,411
411223,Pfarrcaritaskindergarten Mauthausen,,Lindenweg,9,4310,Mauthausen,41111,07238/2608,KG411223@pfarrcaritas-kita.at,https://www.kindergartenmauthausen.at,Kindergarten,411
411224,Pfarrcaritaskindergarten Mitterkirchen im Machland,,Mitterkirchen,61,4343,Mitterkirchen im Machland,41112,07269/8197,KG411224@pfarrcaritas-kita.at,kindergartenmitterkirchen.jimdo.com,Kindergarten,411
411225,Pfarrcaritaskindergarten Naarn im Machlande,,Severinweg,2,4331,Naarn im Machlande,41114,07262/58791,kindergarten.naarn@aon.at,https://www.kinderbetreuung-naarn.at,Kindergarten,411
411226,Pfarrcaritaskindergarten Pabneukirchen,,Sonnleitn,1,4363,Pabneukirchen,41115,07265/5256,kindergarten.pabneukirchen@gmx.at,https://www.pabneukirchen.at/pfarrcaritas-kindergarten,Kindergarten,411
411227,Pfarrcaritas Naturpark Kindergarten Rechberg,,Rechberg,1,4324,Rechberg,41117,07264/4855,kindergarten.rechberg@naturparknetz.at,kindergartenrechberg.jimdofree.com,Kindergarten,411
411228,Pfarrcaritaskindergarten Ried in der Riedmark,,Klostergasse,1,4312,Ried in der Riedmark,41118,07238/2810,kindergarten.klostergasse@24speed.at,https://www.kindergarten-riedinderriedmark.at,Kindergarten,411
411229,Pfarrcaritaskindergarten Schwertberg,,Bahnhofstraße,15,4311,Schwertberg,41124,07262/61497,caritas.kiga@aon.at,https://www.dioezese-linz.at/pfarre/4387/pfarrleben/pfarrcaritaskindergarten,Kindergarten,411
411230,Pfarrcaritaskindergarten St. Georgen an der Gusen,,Hopfau,2,4222,St. Georgen an der Gusen,41120,07237/2609,KG411230@pfarrcaritas-kita.at,https://www.dioezese-linz.at/kiga/6433701/unserkindergarten&ts=1726721239504,Kindergarten,411
411232,"Natur- und Waldkindergruppe Waldkäuzchen""""",,Gewerbestraße,7,4222,St. Georgen an der Gusen,41120,07237/2465-40,info@naturkindergarten.at,https://www.familiii.at/ort/natur-und-waldkindergruppe-waldkaeuzchen,Kindergarten,411
411239,Kindergarten Katsdorf/Reiser - Familienbund,,Reiser,4,4223,Katsdorf,41106,0732/603060-35,kibe.reiser@ooe.familienbund.at,https://www.ooe.familienbund.at,Kindergarten,411
411301,Integrativkindergarten Spielwerkstatt Unteres Mühlviertel,,Johann Paur-Straße,10,4320,Perg,41116,,integrativkiga@gmx.net,https://www.spielwerkstatt-perg.at,Kindergarten,411
411603,"Hort der OÖ Hilfswerk GmbH Katsdorf Pinselstrich""""",,Höhenstraße,32,4223,Katsdorf,41106,,hort.katsdorf@ooe.hilfswerk.at,https://www.hilfswerk.at/oberoesterreich/kinder-jugend-und-familie,Hort,411
411607,Hort Schwertberg - Familienzentren GmbH der OÖ Kinderfreunde,,"VS, Reitbergstraße",2,4311,Schwertberg,41124,,hort.schwertberg@kinderfreunde-ooe.at,https://www.kinderfreunde.cc/bundeslaender/oberoesterreich/angebote/kinderbetreuung,Hort,411
411608,Hort St. Georgen an der Gusen - Familienzentren GmbH der OÖ Kinderfreunde,,"VS, Linzer Straße",14,4222,St. Georgen an der Gusen,41120,,hort.st.georgen@kinderfreunde-ooe.at,https://www.kinderfreunde.cc/bundeslaender/oberoesterreich/angebote/kinderbetreuung,Hort,411
412101,Betriebskinderkrippe der Barmherzigen Schwestern Ried,,Schlossberg,1,4910,Ried im Innkreis,41225,07752/602-93830,kindergarten.ried@bhs.at,https://www.bhsried.at/wir-ueber-uns/kindergarten-krabbelstube,Krabbelstube,412
412103,Krabbelstube Ried im Innkreis,,Schwimmbadstraße,15,4910,Ried im Innkreis,41225,07752/901500,gerda.mittermaier@ried.gv.at,https://www.ried.at/freizeit/kinderbetreuungseinrichtungen/krabbelgruppe,Krabbelstube,412
412104,Krabbelstube Geinberg,,Thermenstraße,30,4943,Geinberg,41207,07723/8512-50,kindergarten@geinberg.ooe.gv.at,kiga-geinberg.jimdofree.com,Krabbelstube,412
412105,Gemeindekrabbelstube Taiskirchen,,Schulstraße,4,4753,Taiskirchen im Innkreis,41231,07764/6368,krabbelstube@taiskirchen.ooe.gv.at,https://www.taiskirchen.at/schule_und_kinderbetreuung/krabbelstube,Krabbelstube,412
412106,Gemeindekrabbelstube Reichersberg,,Marktplatz,4,4981,Reichersberg,41224,07758/3485,kiga@reichersberg.ooe.gv.at,https://www.reichersberg.at/kindergarten_reichersberg,Krabbelstube,412
412107,Pfarrcaritaskrabbelstube Aurolzmünster,,Marktplatz,16,4971,Aurolzmünster,41203,07752/82169-15,kiga.aurolzmuenster@aon.at,https://www.aurolzmuenster.at/schule_und_bildung/-_kindergarten_aurolzmuenster,Krabbelstube,412
412108,Krabbelstube Mehrnbach,,Mehrnbach,6,4941,Mehrnbach,41214,07752/82203-40,krabbelstube.mehrnbach@inext.at,https://www.mehrnbach.at/krabbelstube_im_kindergarten_mehrnbach,Krabbelstube,412
412109,Praxiskrabbelstube der BAfEP Ried,,Gartenstraße,1,4910,Ried im Innkreis,41225,07752/84453-304,av-praxiskindergarten@bafepried.at,https://www.bafepried.at,Krabbelstube,412
412110,Krabbelstube Schildorn,,Dorfplatz,1,4920,Schildorn,41229,07754/8030-41,kindergarten@schildorn.at,https://www.schildorn.at/gemeindeamt/buergerservice/kindergarten,Krabbelstube,412
412111,Krabbelstube Mettmach,,Schulstraße,14,4931,Mettmach,41215,07755/7447,kindergarten@mettmach.ooe.gv.at,https://www.mettmach.at/leben_in_mettmach/kinderbetreuung/krabbelgruppe,Krabbelstube,412
412112,Krabbelstube Peterskirchen,,Peterskirchen,39,4743,Peterskirchen,41222,07750/3850,kg.peterskirchen@aon.at,https://www.peterskirchen.at/kindergarten_krabbelstube_und_schule/krabbelstube,Krabbelstube,412
412113,Krabbelstube St. Martin im Innkreis,,Diesseits,14/6,4973,St. Martin im Innkreis,41228,07751/8255-202,kindergarten@st-martin-innkreis.at,https://www.st-martin-innkreis.ooe.gv.at,Krabbelstube,412
412114,Betriebskrabbelstube Planet Filli Future,,Fillstraße,1,4942,Gurten,41208,,planet.fillifuture@fill.co.at,https://www.fill.co.at/de/presse/start-frei-fuer-planet-filli-future/1077i1n583.html,Krabbelstube,412
412115,Gemeindekrabbelstube Lohnsburg,,Hochkuchlerstraße,165,4923,Lohnsburg am Kobernaußerwald,41213,07754/2449,kindergarten@lohnsburg.at,https://www.lohnsburg.at/lohnsburg30797.htm,Krabbelstube,412
412116,Krabbelstube Neuhofen im Innkreis,,Josef-Posch-Straße,1,4912,Neuhofen im Innkreis,41218,07752/86627,kindergart.neuhofen@aon.at,,Krabbelstube,412
412117,Krabbelstube Waldzell,,Schulweg,3A,4924,Waldzell,41234,07754/270710,kindergarten.waldzell@inext.at,,Krabbelstube,412
412118,Pfarrcaritaskrabbelstube Eberschwang,,Maierhof,33,4906,Eberschwang,41204,,KS412118@pfarrcaritas-kita.at,,Krabbelstube,412
412119,Krabbelstube Ort im Innkreis,,Ort,112,4974,Ort im Innkreis,41220,07751/20241,kindergarten.ort@gmx.at,https://www.ort-im-innkreis.at,Krabbelstube,412
412120,Krabbelstube Pattigham,,Hauptstrasse,56,4910,Pattigham,41221,,krabbelstube.pattigham@tm-innviertel.at,,Krabbelstube,412
412121,Krabbelstube Hohenzell,,Dorfstraße,9,4921,Hohenzell,41209,,krabbelstube@hohenzell.ooe.gv.at,,Krabbelstube,412
412201,Gemeindekindergarten Andrichsfurt,,Andrichsfurt,23,4754,Andrichsfurt,41201,07750/3772,kindergarten@andrichsfurt.at,https://www.andrichsfurt.at/bildung-religion/kindergarten,Kindergarten,412
412202,Gemeindekindergarten Antiesenhofen,,Schulstraße,2,4980,Antiesenhofen,41202,07759/5181,kindergartena-hofen@gmx.at,https://www.antiesenhofen.at/kindergarten,Kindergarten,412
412203,Gemeindekindergarten Eitzing,,Eitzinger Platz,3,4970,Eitzing,41205,07752/84047,kiga.eitzing@a1.net,https://www.eitzing.at/kindergarten,Kindergarten,412
412204,Gemeindekindergarten Geiersberg,,Geiersberg,17,4922,Geiersberg,41206,07732/3850,kg.geiersberg@inext.at,https://www.geiersberg.at/bildung-religion/kindergarten,Kindergarten,412
412205,Gemeindekindergarten Geinberg,,Thermenstraße,30,4943,Geinberg,41207,07723/8512-50,kindergarten@geinberg.ooe.gv.at,kiga-geinberg.jimdofree.com,Kindergarten,412
412206,Gemeindekindergarten Gurten,,Schulstraße,7,4942,Gurten,41208,07757/6224,kdg-gurten@aon.at,kindergarten.gemeinde-gurten.at,Kindergarten,412
412207,Gemeindekindergarten Hohenzell,,Kindergartenstraße,11,4921,Hohenzell,41209,07752/86780,kindergarten.hohenzell@inext.at,https://www.hohenzell.at/kindergarten,Kindergarten,412
412208,Gemeindekindergarten Kirchdorf am Inn,,Kirchdorf am Inn,10,4982,Kirchdorf am Inn,41210,07758/2815-14,kindergarten.kirchdorf.inn@gmail.com,https://www.kirchdorfaminn.at/gemeindekindergarten,Kindergarten,412
412209,Gemeindekindergarten Kirchheim,,Dorfstraße,10,4932,Kirchheim im Innkreis,41211,07755/6415-3,kindergarten@kirchheim.ooe.gv.at,https://www.kirchheim.at/kindergarten,Kindergarten,412
